epoch,mode,seed,theta,theta0,drift,PCI,G_debt,P_survive,survive,temptation_payoff,work_extracted,gross_advantage,net_work
5,aligned,100045,-0.6838458641407584,-0.003060713562513714,0.6807851505782447,0.5062193778551427,660.0,0.5168513344916992,1,99.0000000000009,455.99999999999727,554.9999999999982,548.3999999999982
6,aligned,100045,-0.48099954011306745,-0.003060713562513714,0.47793882655055375,0.620060127038661,648.0,0.5230909131025008,0,97.20000000000083,436.7999999999976,533.9999999999984,527.5199999999984
7,aligned,100045,-0.8143620143206068,-0.003060713562513714,0.8113013007580931,0.44427954857848373,650.0,0.522045776761016,1,97.50000000000084,439.9999999999981,537.499999999999,530.999999999999
8,aligned,100045,-1.4260488766260488,-0.003060713562513714,1.422988163063535,0.24099281407226922,726.0,0.483840486467991,0,108.90000000000127,561.5999999999979,670.4999999999991,663.2399999999991
9,aligned,100045,-1.1318240350012612,-0.003060713562513714,1.1287633214387474,0.32343299184621105,744.0,0.47520927168614446,0,111.60000000000137,590.3999999999969,701.9999999999983,694.5599999999982
10,aligned,100045,-1.1438804784274872,-0.003060713562513714,1.1408197648649734,0.3195569528512098,772.0,0.4620879675837,1,115.80000000000153,635.1999999999971,750.9999999999986,743.2799999999986
11,aligned,100045,-1.0970056441550373,-0.003060713562513714,1.0939449305925235,0.33489275571896066,762.0,0.46673202886549986,0,114.30000000000148,619.1999999999967,733.4999999999982,725.8799999999982
12,aligned,100045,-0.8197634341049569,-0.003060713562513714,0.8167027205424432,0.4418862775843625,715.0,0.48919211179633154,1,107.25000000000121,543.9999999999961,651.2499999999974,644.0999999999974
13,aligned,100045,-0.6683118836410084,-0.003060713562513714,0.6652511700784947,0.514144373804787,639.0,0.5278199802012077,1,95.85000000000078,422.3999999999987,518.2499999999995,511.85999999999956
14,aligned,100045,-0.7963636583067808,-0.003060713562513714,0.7933029447442671,0.4523482438749129,653.0,0.5204819862892832,0,97.95000000000086,444.79999999999677,542.7499999999976,536.2199999999976
15,aligned,100045,-0.529998167845575,-0.003060713562513714,0.5269374542830613,0.5904103624450623,626.0,0.5347264346319975,1,93.9000000000007,401.5999999999983,495.49999999999903,489.23999999999904
16,aligned,100045,-0.8455619410219044,-0.003060713562513714,0.8425012274593907,0.4306320665086505,697.0,0.4980772965729617,1,104.5500000000011,515.1999999999971,619.7499999999982,612.7799999999982
17,aligned,100045,-0.9682283255761284,-0.003060713562513714,0.9651676120136147,0.38091934772940705,710.0,0.4916441974609651,1,106.50000000000118,535.9999999999974,642.4999999999985,635.3999999999985
18,aligned,100045,-0.7103543094894125,-0.003060713562513714,0.7072935959268988,0.49297658749913204,746.0,0.4742598029280199,0,111.90000000000138,593.5999999999967,705.4999999999981,698.039999999998
19,aligned,100045,-0.24182485103103019,-0.003060713562513714,0.23876413746851646,0.7876006259442856,569.0,0.5660912469952338,0,85.35000000000038,310.39999999999895,395.7499999999993,390.0599999999993
0,aligned,100046,-0.1750253510891247,0.12740254051335828,0.30242789160248296,0.7390217760136724,522.0,0.593332695123052,0,78.30000000000011,230.40000000000168,308.7000000000018,303.4800000000018
1,aligned,100046,0.09653672412872645,0.12740254051335828,0.03086581638463183,0.9696056695416443,459.0,0.6319152448994959,1,68.84999999999975,235.2000000000016,304.0500000000014,299.4600000000014
2,aligned,100046,0.791327856749316,0.12740254051335828,0.6639253162359577,0.514826506202419,336.0,0.7146231058160573,1,50.3999999999997,462.39999999999804,512.7999999999978,509.4399999999978
3,aligned,100046,0.7011638826781386,0.12740254051335828,0.5737613421647803,0.5634022994514151,279.0,0.7565399032150474,0,41.84999999999978,553.599999999998,595.4499999999978,592.6599999999978
4,aligned,100046,0.9441898806770862,0.12740254051335828,0.8167873401637279,0.44184888691691676,286.0,0.751262615946886,1,42.89999999999977,542.3999999999974,585.2999999999971,582.4399999999971
5,aligned,100046,1.2679156901368343,0.12740254051335828,1.140513149623476,0.31965494890625473,210.0,0.8105842459701871,1,31.49999999999988,663.9999999999973,695.4999999999972,693.3999999999971
6,aligned,100046,1.1911089466915574,0.12740254051335828,1.0637064061781991,0.34517408114596737,218.0,0.8041254416665596,1,32.69999999999987,651.1999999999972,683.899999999997,681.7199999999971
7,aligned,100046,1.591513643869335,0.12740254051335828,1.4641111033559766,0.23128348724718134,188.0,0.8286147072326806,1,28.19999999999991,699.1999999999981,727.399999999998,725.519999999998
8,aligned,100046,1.8372551913563737,0.12740254051335828,1.7098526508430154,0.18089244500274662,141.0,0.8684893116976679,1,21.149999999999977,774.3999999999983,795.5499999999982,794.1399999999983
9,aligned,100046,2.037937252691327,0.12740254051335828,1.9105347121779686,0.14800122737501722,110.0,0.8958341352965282,1,16.50000000000002,823.9999999999984,840.4999999999984,839.3999999999984
10,aligned,100046,2.3520186007183566,0.12740254051335828,2.2246160602049985,0.1081089179835022,81.0,0.922193691444608,1,12.150000000000018,870.399999999999,882.5499999999989,881.739999999999
11,aligned,100046,2.4251158494291585,0.12740254051335828,2.2977133089158004,0.10048836705131735,81.0,0.922193691444608,1,12.150000000000018,870.3999999999987,882.5499999999987,881.7399999999988
12,aligned,100046,2.554141373947597,0.12740254051335828,2.426738833434239,0.08832440401164582,66.0,0.9361308642916188,1,9.900000000000013,894.399999999999,904.2999999999989,903.639999999999
13,aligned,100046,2.9095997403536416,0.12740254051335828,2.7821971998402835,0.06190234602049183,42.0,0.9588697805724845,1,6.300000000000004,932.7999999999994,939.0999999999993,938.6799999999994
14,aligned,100046,2.6630401014861413,0.12740254051335828,2.5356375609727833,0.07921120119177977,69.0,0.933326680078202,1,10.350000000000014,889.5999999999989,899.9499999999989,899.2599999999989
15,aligned,100046,2.6971480711265365,0.12740254051335828,2.5697455306131785,0.07655502385545274,63.0,0.9389434736891332,1,9.450000000000012,899.199999999999,908.6499999999991,908.0199999999991
16,aligned,100046,2.7614723944652764,0.12740254051335828,2.6340698539519183,0.07178570955879035,56.0,0.9455391358903963,1,8.40000000000001,910.3999999999991,918.799999999999,918.2399999999991
17,aligned,100046,2.739747967847184,0.12740254051335828,2.612345427333826,0.07336227593394322,64.0,0.9380049995307295,1,9.600000000000012,897.5999999999992,907.1999999999992,906.5599999999993
18,aligned,100046,2.7650973890805846,0.12740254051335828,2.6376948485672265,0.07152595783193001,60.0,0.9417645335842487,1,9.00000000000001,903.9999999999991,912.9999999999991,912.3999999999991
19,aligned,100046,3.001733677021579,0.12740254051335828,2.874331136508221,0.05645388682233291,40.0,0.9607894391523232,1,6.0000000000000036,935.9999999999993,941.9999999999993,941.5999999999993
0,aligned,100047,0.5752581625164885,0.1319587267867355,0.44329943572975306,0.6419149660310182,422.0,0.6557340393934418,0,63.29999999999958,324.7999999999997,388.0999999999993,383.87999999999926
1,aligned,100047,0.4167676076433431,0.1319587267867355,0.2848088808566076,0.7521579923745965,352.0,0.7032801219763409,1,52.79999999999968,436.7999999999968,489.5999999999965,486.0799999999965
2,aligned,100047,0.26251413590364,0.1319587267867355,0.13055540911690447,0.8776078641247713,392.0,0.675704113960626,1,58.79999999999962,372.79999999999677,431.5999999999964,427.67999999999637
3,aligned,100047,0.7525410445923688,0.1319587267867355,0.6205823178056333,0.5376312741593933,354.0,0.701874967355394,1,53.099999999999675,433.5999999999984,486.69999999999806,483.15999999999804
4,aligned,100047,1.1084330409038108,0.1319587267867355,0.9764743141170753,0.3766366632831123,272.0,0.7618542610898376,1,40.79999999999979,564.7999999999976,605.5999999999974,602.8799999999974
5,aligned,100047,1.1760995900290268,0.1319587267867355,1.0441408632422913,0.3519941005793324,222.0,0.8009153643346592,1,33.29999999999986,644.7999999999971,678.099999999997,675.8799999999969
6,aligned,100047,1.2175098574156378,0.1319587267867355,1.0855511306289023,0.3377156091795033,218.0,0.8041254416665596,1,32.69999999999987,651.1999999999971,683.8999999999969,681.719999999997
7,aligned,100047,1.089373568120867,0.1319587267867355,0.9574148413341315,0.38388400538588224,260.0,0.7710515858035663,1,38.99999999999981,583.9999999999969,622.9999999999967,620.3999999999967
8,aligned,100047,1.087563040497935,0.1319587267867355,0.9556043137111996,0.38457966754938444,261.0,0.7702809196150792,1,39.14999999999981,582.3999999999978,621.5499999999977,618.9399999999977
9,aligned,100047,0.5353586226750009,0.1319587267867355,0.4033998958882654,0.6680448974929803,310.0,0.7334469562242892,0,46.49999999999974,503.99999999999693,550.4999999999967,547.3999999999967
10,aligned,100047,0.20240574372042489,0.1319587267867355,0.07044701693368938,0.9319771172230996,422.0,0.6557340393934418,0,63.29999999999958,324.79999999999984,388.0999999999994,383.87999999999937
11,aligned,100047,-0.09846527675030924,0.1319587267867355,0.23042400353704473,0.7941967888557067,478.0,0.620022196981994,1,71.69999999999986,259.20000000000175,330.9000000000016,326.12000000000165
12,aligned,100047,-0.2268537077359129,0.1319587267867355,0.35881243452264844,0.6985053545556101,546.0,0.579262231380782,1,81.90000000000025,259.20000000000164,341.1000000000019,335.6400000000019
13,aligned,100047,0.6597459576315301,0.1319587267867355,0.5277872308447946,0.5899088586705075,466.0,0.6275072840473407,0,69.89999999999979,288.00000000000125,357.90000000000106,353.24000000000103
14,aligned,100047,0.31558202073383373,0.1319587267867355,0.18362329394709823,0.8322492581159562,391.0,0.6763801560392891,1,58.64999999999962,374.39999999999793,433.04999999999757,429.13999999999754
15,aligned,100047,0.5052477333730903,0.1319587267867355,0.3732890065863548,0.6884662328134152,443.0,0.6421072070877952,0,66.44999999999966,291.19999999999936,357.649999999999,353.219999999999
16,aligned,100047,0.2915436291789559,0.1319587267867355,0.15958490239222037,0.8524975852394087,386.0,0.679770525680321,1,57.89999999999963,382.3999999999968,440.29999999999643,436.4399999999964
17,aligned,100047,-0.07212399791125901,0.1319587267867355,0.20408272469799452,0.815394915099091,439.0,0.6446807796298013,0,65.84999999999964,291.19999999999965,357.0499999999993,352.6599999999993
18,aligned,100047,0.1407141153239189,0.1319587267867355,0.008755388537183384,0.9912828282613988,509.0,0.6010963747389753,1,76.35000000000004,227.20000000000186,303.5500000000019,298.4600000000019
19,aligned,100047,0.5642352068027352,0.1319587267867355,0.4322764800159997,0.6490299080771793,385.0,0.6804506362045877,1,57.74999999999963,383.99999999999864,441.7499999999983,437.8999999999983
0,aligned,100048,0.10473550069307618,-0.01870463826739387,0.12344013896047004,0.8838745493098324,480.0,0.6187833918061408,0,71.99999999999987,219.2000000000017,291.2000000000016,286.40000000000157
1,aligned,100048,-0.05093172360286894,-0.01870463826739387,0.03222708533547507,0.9682866734070587,472.0,0.6237535129177522,1,70.79999999999983,235.20000000000198,306.0000000000018,301.2800000000018
2,aligned,100048,-0.07985675265854222,-0.01870463826739387,0.06115211439114836,0.9406801379059159,506.0,0.6029023715038421,1,75.90000000000002,193.6000000000012,269.5000000000012,264.4400000000012
3,aligned,100048,-0.6310022454541385,-0.01870463826739387,0.6122976071867446,0.5421038952893199,614.0,0.5411818066152029,1,92.10000000000063,382.39999999999895,474.4999999999996,468.3599999999996
4,aligned,100048,-0.33804958028632404,-0.01870463826739387,0.31934494201893016,0.7266248626255202,662.0,0.5158186648365941,0,99.3000000000009,459.1999999999972,558.4999999999981,551.8799999999981
5,aligned,100048,-0.2038301686556998,-0.01870463826739387,0.18512553038830593,0.830999961556597,565.0,0.5683601467575405,1,84.75000000000036,303.99999999999943,388.7499999999998,383.0999999999998
6,aligned,100048,-0.35737203044120597,-0.01870463826739387,0.3386673921738121,0.7127194657423922,570.0,0.5655254386995371,1,85.50000000000038,312.0000000000002,397.5000000000006,391.80000000000064
7,aligned,100048,-0.5013448887713843,-0.01870463826739387,0.4826402505039904,0.6171518034928033,616.0,0.5401005246443706,1,92.40000000000065,385.59999999999854,477.9999999999992,471.8399999999992
8,aligned,100048,-0.9931127590233166,-0.01870463826739387,0.9744081207559228,0.37741567197050124,708.0,0.49262846980013547,1,106.20000000000117,532.799999999997,638.9999999999982,631.9199999999981
9,aligned,100048,-1.7530343905060664,-0.01870463826739387,1.7343297522386725,0.1765184717568462,810.0,0.4448580662229411,0,121.50000000000175,695.9999999999974,817.4999999999991,809.3999999999991
10,aligned,100048,-1.434539379969758,-0.01870463826739387,1.4158347417023642,0.24272291791959966,847.0,0.42869910203657724,0,127.05000000000196,755.1999999999986,882.2500000000006,873.7800000000005
11,aligned,100048,-1.2752878168532469,-0.01870463826739387,1.256583178585853,0.2846248793225493,782.0,0.45749011548373314,1,117.30000000000159,651.1999999999974,768.499999999999,760.6799999999989
12,aligned,100048,-1.1379312579158656,-0.01870463826739387,1.1192266196484717,0.3265322306072345,762.0,0.46673202886549986,1,114.30000000000148,619.1999999999973,733.4999999999987,725.8799999999987
13,aligned,100048,-1.6743856380088347,-0.01870463826739387,1.6556809997414408,0.19096196636536886,824.0,0.43867344664796787,1,123.60000000000183,718.3999999999983,842.0000000000001,833.7600000000001
14,aligned,100048,-1.7813072222876645,-0.01870463826739387,1.7626025840202706,0.17159768477263224,877.0,0.4160291288076525,0,131.55000000000211,803.1999999999982,934.7500000000003,925.9800000000004
15,aligned,100048,-1.6748860176414075,-0.01870463826739387,1.6561813793740137,0.19086643678932386,820.0,0.4404316545059993,1,123.0000000000018,711.9999999999981,834.9999999999999,826.7999999999998
16,aligned,100048,-3.007220572967352,-0.01870463826739387,2.9885159346999584,0.05036212196864416,886.0,0.41230166539408875,0,132.90000000000217,817.5999999999988,950.5000000000009,941.6400000000009
17,aligned,100048,-3.3802729130239357,-0.01870463826739387,3.361568274756542,0.034680827208089016,951.0,0.38635447573711773,0,142.65000000000254,921.5999999999992,1064.2500000000018,1054.7400000000018
18,aligned,100048,-3.899712573675796,-0.01870463826739387,3.881007935408402,0.02063002097021121,977.0,0.37643872273806595,0,146.55000000000268,963.1999999999997,1109.7500000000023,1099.9800000000023
19,aligned,100048,-4.383486295300866,-0.01870463826739387,4.364781657033472,0.012717431633878156,979.0,0.37568659766836787,0,146.8500000000027,966.3999999999996,1113.2500000000023,1103.4600000000023
0,aligned,100049,-0.45687727597787275,0.044219867137584114,0.5010971431154568,0.6058655736890072,562.0,0.5700677873780134,1,84.30000000000034,244.8000000000008,329.10000000000116,323.48000000000116
1,aligned,100049,-0.1386708584725279,0.044219867137584114,0.18289072561011202,0.8328591609414058,562.0,0.5700677873780134,1,84.30000000000034,299.19999999999976,383.5000000000001,377.8800000000001
2,aligned,100049,-0.03656373836321087,0.044219867137584114,0.08078360550079498,0.9223932706797838,527.0,0.5903734359604639,1,79.05000000000014,232.000000000002,311.0500000000021,305.78000000000213
3,aligned,100049,0.17756497134830632,0.044219867137584114,0.1333451042107222,0.8751630175457439,435.0,0.6472646670780347,1,65.24999999999962,294.3999999999994,359.649999999999,355.299999999999
4,aligned,100049,-0.2624125644766514,0.044219867137584114,0.30663243161423553,0.7359210525128005,527.0,0.5903734359604639,0,79.05000000000014,246.40000000000182,325.450000000002,320.180000000002
5,aligned,100049,-0.5134543738749106,0.044219867137584114,0.5576742410124946,0.5725391045403189,553.0,0.5752215546291638,0,82.95000000000029,284.8000000000006,367.75000000000085,362.2200000000009
6,aligned,100049,-0.8639011597727554,0.044219867137584114,0.9081210269103395,0.4032812672276954,697.0,0.4980772965729617,0,104.5500000000011,515.1999999999978,619.7499999999989,612.7799999999988
7,aligned,100049,-0.7050894081030658,0.044219867137584114,0.7493092752406498,0.47269294072363555,691.0,0.5010747437014489,1,103.65000000000107,505.59999999999707,609.2499999999982,602.3399999999982
8,aligned,100049,-0.4858946039887503,0.044219867137584114,0.5301144711263344,0.5885375952607964,624.0,0.535796957667456,1,93.60000000000069,398.3999999999976,491.9999999999983,485.7599999999983
9,aligned,100049,-0.9086049127872835,0.044219867137584114,0.9528247799248676,0.38565010670060057,662.0,0.5158186648365941,0,99.3000000000009,459.19999999999783,558.4999999999987,551.8799999999987
10,aligned,100049,-0.5722391220517707,0.044219867137584114,0.6164589891893548,0.53985268122547,643.0,0.5257129172157903,1,96.4500000000008,428.7999999999977,525.2499999999985,518.8199999999986
11,aligned,100049,-0.4454036537994418,0.044219867137584114,0.48962352093702594,0.6128570786164566,599.0,0.54936072222743,1,89.85000000000055,358.39999999999884,448.2499999999994,442.25999999999937
12,aligned,100049,-0.4393620082203072,0.044219867137584114,0.4835818753578913,0.6165709515312445,608.0,0.5444386582392171,0,91.2000000000006,369.59999999999934,460.79999999999995,454.71999999999997
13,aligned,100049,-0.29928904351797786,0.044219867137584114,0.343508910655562,0.7092771609917848,575.0,0.5627048688069557,1,86.25000000000041,319.99999999999966,406.25000000000006,400.50000000000006
14,aligned,100049,-0.17053821210750253,0.044219867137584114,0.21475807924508664,0.8067365828949885,567.0,0.5672245624268841,0,85.05000000000037,305.59999999999843,390.6499999999988,384.97999999999877
15,aligned,100049,-0.3481153508023654,0.044219867137584114,0.3923352179399495,0.6754776437800831,592.0,0.5532197380808739,0,88.80000000000051,347.1999999999989,435.99999999999943,430.0799999999994
16,aligned,100049,-0.25258167600076215,0.044219867137584114,0.2968015431383463,0.7431914891781128,550.0,0.5769498103804866,0,82.50000000000027,280.0000000000009,362.5000000000012,357.0000000000012
17,aligned,100049,-0.40296930210403376,0.044219867137584114,0.4471891692416179,0.6394229376810097,594.0,0.5521144043069306,0,89.10000000000052,350.3999999999991,439.49999999999966,433.55999999999966
18,aligned,100049,-0.9070994919956913,0.044219867137584114,0.9513193591332754,0.386231109606708,679.0,0.5071238627509086,1,101.850000000001,486.3999999999982,588.2499999999992,581.4599999999992
19,aligned,100049,-0.427091000651741,0.044219867137584114,0.4713108677893251,0.6241835097003248,624.0,0.535796957667456,1,93.60000000000069,398.3999999999975,491.9999999999982,485.7599999999982
0,misaligned,200000,-3.224889098049794,-0.09675641784851716,3.128132680201277,0.04379950862800879,903.0,0.405351778496654,0,135.45000000000226,844.7999999999994,980.2500000000016,971.2200000000016
1,misaligned,200000,-4.6806555926726965,-0.09675641784851716,4.58389917482418,0.010214988517206173,974.0,0.37756973457577797,0,146.10000000000267,958.3999999999997,1104.5000000000025,1094.7600000000025
2,misaligned,200000,-5.049210861038365,-0.09675641784851716,4.952454443189848,0.007066044423059443,989.0,0.3719484535633582,1,148.35000000000275,982.3999999999997,1130.7500000000025,1120.8600000000024
3,misaligned,200000,-5.427613748749193,-0.09675641784851716,5.330857330900677,0.0048399188210689285,993.0,0.37046363137324734,0,148.95000000000277,988.8,1137.7500000000027,1127.8200000000027
4,misaligned,200000,-5.374493138192214,-0.09675641784851716,5.277736720343698,0.005103969440381219,999.0,0.3682475046136629,0,149.8500000000028,998.4,1148.2500000000027,1138.2600000000027
5,misaligned,200000,-5.577307426093464,-0.09675641784851716,5.480551008244947,0.004167032995673707,994.0,0.37009335291196127,1,149.10000000000278,990.3999999999999,1139.5000000000027,1129.5600000000027
6,misaligned,200000,-5.68840659413061,-0.09675641784851716,5.591650176282093,0.003728869492889819,998.0,0.3686159363034188,1,149.7000000000028,996.8,1146.5000000000027,1136.5200000000027
7,misaligned,200000,-6.287414541280141,-0.09675641784851716,6.190658123431624,0.0020484781580788606,997.0,0.3689847366091418,0,149.5500000000028,995.1999999999999,1144.7500000000027,1134.7800000000027
8,misaligned,200000,-6.535662243115095,-0.09675641784851716,6.438905825266578,0.0015981543844387593,998.0,0.3686159363034188,0,149.7000000000028,996.8,1146.5000000000027,1136.5200000000027
9,misaligned,200000,-6.60352499686834,-0.09675641784851716,6.506768579019823,0.001493297407456088,998.0,0.3686159363034188,1,149.7000000000028,996.8,1146.5000000000027,1136.5200000000027
10,misaligned,200000,-6.689181851389856,-0.09675641784851716,6.592425433541339,0.0013707113592923692,997.0,0.3689847366091418,1,149.5500000000028,995.1999999999999,1144.7500000000027,1134.7800000000027
11,misaligned,200000,-6.733666039280521,-0.09675641784851716,6.636909621432005,0.0013110727005953007,999.0,0.3682475046136629,1,149.8500000000028,998.4,1148.2500000000027,1138.2600000000027
12,misaligned,200000,-6.757163351581204,-0.09675641784851716,6.660406933732688,0.0012806251347709616,1000.0,0.36787944117144233,1,150.0000000000028,1000.0,1150.0000000000027,1140.0000000000027
13,misaligned,200000,-7.175186795965013,-0.09675641784851716,7.078430378116496,0.0008430954514196035,998.0,0.3686159363034188,0,149.7000000000028,996.8,1146.5000000000027,1136.5200000000027
14,misaligned,200000,-7.0570418996376345,-0.09675641784851716,6.960285481789118,0.0009488256634246622,1000.0,0.36787944117144233,0,150.0000000000028,1000.0,1150.0000000000027,1140.0000000000027
15,misaligned,200000,-6.831412585484037,-0.09675641784851716,6.73465616763552,0.0011889839410439984,1000.0,0.36787944117144233,0,150.0000000000028,1000.0,1150.0000000000027,1140.0000000000027
16,misaligned,200000,-6.498366331269208,-0.09675641784851716,6.401609913420692,0.0016588844618952655,999.0,0.3682475046136629,0,149.8500000000028,998.4,1148.2500000000027,1138.2600000000027
17,misaligned,200000,-6.475919870355418,-0.09675641784851716,6.379163452506901,0.0016965416007819827,999.0,0.3682475046136629,0,149.8500000000028,998.4,1148.2500000000027,1138.2600000000027
18,misaligned,200000,-6.566283381363259,-0.09675641784851716,6.469526963514742,0.0015499587465801637,997.0,0.3689847366091418,0,149.5500000000028,995.1999999999999,1144.7500000000027,1134.7800000000027
19,misaligned,200000,-6.599253110454703,-0.09675641784851716,6.5024966926061865,0.0014996902493878968,1000.0,0.36787944117144233,0,150.0000000000028,1000.0,1150.0000000000027,1140.0000000000027
0,misaligned,200001,-3.959422062956367,-0.028760663912972224,3.9306613990433945,0.019630684542432313,893.0,0.40942563159841006,0,133.9500000000022,828.7999999999997,962.7500000000019,953.820000000002
1,misaligned,200001,-4.649430026190436,-0.028760663912972224,4.620669362277464,0.009846203177936183,982.0,0.3745612267757298,0,147.3000000000027,971.1999999999997,1118.5000000000025,1108.6800000000026
2,misaligned,200001,-4.9161219227752,-0.028760663912972224,4.887361258862228,0.007541295770602525,995.0,0.369723444544059,1,149.25000000000279,991.9999999999999,1141.2500000000027,1131.3000000000027
3,misaligned,200001,-5.435831181989978,-0.028760663912972224,5.407070518077006,0.004484759006768652,995.0,0.369723444544059,0,149.25000000000279,991.9999999999999,1141.2500000000027,1131.3000000000027
4,misaligned,200001,-5.537974267258018,-0.028760663912972224,5.509213603345046,0.004049290479958221,999.0,0.3682475046136629,1,149.8500000000028,998.4,1148.2500000000027,1138.2600000000027
5,misaligned,200001,-5.633260355550288,-0.028760663912972224,5.604499691637316,0.003681261849694316,999.0,0.3682475046136629,1,149.8500000000028,998.4,1148.2500000000027,1138.2600000000027
6,misaligned,200001,-5.50816649443392,-0.028760663912972224,5.479405830520948,0.004171807722469094,998.0,0.3686159363034188,0,149.7000000000028,996.8,1146.5000000000027,1136.5200000000027
7,misaligned,200001,-5.798297876138207,-0.028760663912972224,5.769537212225235,0.0031212016339374933,996.0,0.369353905899632,0,149.4000000000028,993.5999999999999,1143.0000000000027,1133.0400000000027
8,misaligned,200001,-5.730748851068091,-0.028760663912972224,5.701988187155119,0.003339319660660358,997.0,0.3689847366091418,0,149.5500000000028,995.1999999999999,1144.7500000000027,1134.7800000000027
9,misaligned,200001,-5.078452831440602,-0.028760663912972224,5.04969216752763,0.00641130675092543,999.0,0.3682475046136629,0,149.8500000000028,998.4,1148.2500000000027,1138.2600000000027
10,misaligned,200001,-5.8438832222568475,-0.028760663912972224,5.815122558343876,0.0029821148220203777,993.0,0.37046363137324734,0,148.95000000000277,988.8,1137.7500000000027,1127.8200000000027
11,misaligned,200001,-5.9974777039057665,-0.028760663912972224,5.968717039992795,0.0025575205116048754,996.0,0.369353905899632,0,149.4000000000028,993.5999999999999,1143.0000000000027,1133.0400000000027
12,misaligned,200001,-6.009317590413435,-0.028760663912972224,5.980556926500463,0.0025274183139586443,997.0,0.3689847366091418,0,149.5500000000028,995.1999999999999,1144.7500000000027,1134.7800000000027
13,misaligned,200001,-6.096519407059225,-0.028760663912972224,6.067758743146253,0.0023163589525196293,998.0,0.3686159363034188,1,149.7000000000028,996.8,1146.5000000000027,1136.5200000000027
14,misaligned,200001,-5.563690680437038,-0.028760663912972224,5.534930016524066,0.0039464848150486094,998.0,0.3686159363034188,0,149.7000000000028,996.8,1146.5000000000027,1136.5200000000027
15,misaligned,200001,-6.112020245480789,-0.028760663912972224,6.083259581567817,0.0022807302970755746,1000.0,0.36787944117144233,0,150.0000000000028,1000.0,1150.0000000000027,1140.0000000000027
16,misaligned,200001,-6.17461995414579,-0.028760663912972224,6.145859290232818,0.0021423342138930986,999.0,0.3682475046136629,1,149.8500000000028,998.4,1148.2500000000027,1138.2600000000027
17,misaligned,200001,-6.434311340825508,-0.028760663912972224,6.4055506769125365,0.0016523600545871628,999.0,0.3682475046136629,0,149.8500000000028,998.4,1148.2500000000027,1138.2600000000027
18,misaligned,200001,-6.524761643313656,-0.028760663912972224,6.4960009794006845,0.001509463514945437,997.0,0.3689847366091418,1,149.5500000000028,995.1999999999999,1144.7500000000027,1134.7800000000027
19,misaligned,200001,-6.5732337265509635,-0.028760663912972224,6.544473062637992,0.0014380416408340225,999.0,0.3682475046136629,1,149.8500000000028,998.4,1148.2500000000027,1138.2600000000027
0,misaligned,200002,-3.4757709090141926,0.060511697205057904,3.5362826062192507,0.029121381760311375,887.0,0.4118895698108276,1,133.05000000000217,823.9999999999995,957.0500000000018,948.1800000000018
1,misaligned,200002,-4.334371427798701,0.060511697205057904,4.394883125003759,0.01234032251629856,985.0,0.37343922693666093,0,147.75000000000273,975.9999999999998,1123.7500000000025,1113.9000000000026
2,misaligned,200002,-5.045572540918183,0.060511697205057904,5.106084238123241,0.006059765123664539,994.0,0.37009335291196127,0,149.10000000000278,990.3999999999999,1139.5000000000027,1129.5600000000027
3,misaligned,200002,-5.0151065750570085,0.060511697205057904,5.075618272262067,0.006247222760800961,997.0,0.3689847366091418,0,149.5500000000028,995.1999999999999,1144.7500000000027,1134.7800000000027
4,misaligned,200002,-5.270992266752104,0.060511697205057904,5.331503963957162,0.00483679018121851,993.0,0.37046363137324734,1,148.95000000000277,988.7999999999998,1137.7500000000027,1127.8200000000027
5,misaligned,200002,-5.303102587378642,0.060511697205057904,5.3636142845837,0.004683946362244447,996.0,0.369353905899632,0,149.4000000000028,993.5999999999999,1143.0000000000027,1133.0400000000027
6,misaligned,200002,-5.453102576556429,0.060511697205057904,5.513614273761487,0.004031510038760789,997.0,0.3689847366091418,1,149.5500000000028,995.1999999999999,1144.7500000000027,1134.7800000000027
7,misaligned,200002,-5.611828280666892,0.060511697205057904,5.6723399778719505,0.003439806779680256,996.0,0.369353905899632,1,149.4000000000028,993.5999999999999,1143.0000000000027,1133.0400000000027
8,misaligned,200002,-5.72731652391195,0.060511697205057904,5.7878282211170085,0.0030646306544375086,997.0,0.3689847366091418,0,149.5500000000028,995.1999999999999,1144.7500000000027,1134.7800000000027
9,misaligned,200002,-5.726929053468838,0.060511697205057904,5.7874407506738965,0.003065818338316498,997.0,0.3689847366091418,0,149.5500000000028,995.1999999999999,1144.7500000000027,1134.7800000000027
10,misaligned,200002,-5.217341113403154,0.060511697205057904,5.277852810608212,0.005103376953610451,993.0,0.37046363137324734,0,148.95000000000277,988.7999999999998,1137.7500000000027,1127.8200000000027
11,misaligned,200002,-5.357881080711673,0.060511697205057904,5.418392777916731,0.004434267776774705,998.0,0.3686159363034188,1,149.7000000000028,996.8,1146.5000000000027,1136.5200000000027
12,misaligned,200002,-5.581773479762835,0.060511697205057904,5.642285176967893,0.003544758742706727,993.0,0.37046363137324734,1,148.95000000000277,988.7999999999998,1137.7500000000027,1127.8200000000027
13,misaligned,200002,-5.639503865276738,0.060511697205057904,5.700015562481796,0.00334591338634993,999.0,0.3682475046136629,0,149.8500000000028,998.4,1148.2500000000027,1138.2600000000027
14,misaligned,200002,-5.803951830525002,0.060511697205057904,5.86446352773006,0.0028385454380027903,995.0,0.369723444544059,1,149.25000000000279,991.9999999999999,1141.2500000000027,1131.3000000000027
